uid,iid,rating,time,timestamp
767,3,1,2003-03-22,1048262400
768,3,2,2004-07-13,1089648000
769,3,4,2004-10-06,1096992000
770,3,2,2005-03-08,1110211200
771,3,2,2005-06-30,1120060800
772,3,2,2003-05-19,1053273600
773,3,4,2003-03-03,1046620800
774,3,4,2003-07-23,1058889600
775,3,4,2004-06-18,1087488000
776,3,3,2003-09-24,1064332800
777,3,4,2003-09-10,1063123200
778,3,5,2003-08-04,1059926400
779,3,5,2005-01-05,1104854400
780,3,4,2005-05-26,1117036800
781,3,3,2003-03-09,1047139200
782,3,5,2004-01-21,1074614400
783,3,3,2004-01-18,1074355200
784,3,3,2004-09-17,1095350400
785,3,5,2004-12-14,1102953600
786,3,3,2005-02-06,1107619200
787,3,3,2003-06-13,1055433600
788,3,4,2003-07-08,1057593600
789,3,4,2005-09-09,1126195200
790,3,5,2003-11-25,1069689600
791,3,3,2004-06-30,1088524800
792,3,5,2004-11-05,1099584000
793,3,4,2005-04-03,1112457600
794,3,4,2005-04-10,1113062400
795,3,4,2005-05-22,1116691200
796,3,4,2005-12-30,1135872000
797,3,4,2004-04-08,1081353600
798,3,3,2004-08-16,1092585600
799,3,4,2003-03-26,1048608000
800,3,3,2003-12-23,1072108800
801,3,4,2003-04-14,1050249600
802,3,5,2005-02-17,1108569600
803,3,2,2003-09-04,1062604800
804,3,2,2003-03-06,1046880000
805,3,4,2003-06-24,1056384000
806,3,3,2003-10-10,1065715200
807,3,3,2005-11-03,1130947200
808,3,4,2004-02-10,1076342400
809,3,4,2004-12-14,1102953600
810,3,5,2005-04-11,1113148800
811,3,3,2005-04-14,1113408000
812,3,3,2004-02-05,1075910400
813,3,4,2003-03-10,1047225600
814,3,4,2004-04-29,1083168000
815,3,2,2004-04-21,1082476800
816,3,5,2004-06-24,1088006400
817,3,4,2004-06-06,1086451200
818,3,5,2003-03-25,1048521600
819,3,5,2003-03-18,1047916800
820,3,4,2004-01-13,1073923200
821,3,5,2004-07-27,1090857600
822,3,4,2003-09-08,1062950400
823,3,5,2004-09-14,1095091200
824,3,5,2004-10-11,1097424000
825,3,4,2005-01-03,1104681600
826,3,4,2004-05-17,1084723200
827,3,4,2003-04-25,1051200000
828,3,4,2003-03-07,1046966400
829,3,5,2003-06-06,1054828800
830,3,3,2003-12-02,1070294400
831,3,4,2005-08-22,1124640000
832,3,4,2004-03-24,1080057600
833,3,4,2003-09-13,1063382400
834,3,2,2004-02-19,1077120000
835,3,3,2004-09-20,1095609600
32,3,3,2004-11-06,1099670400
836,3,2,2005-02-17,1108569600
837,3,3,2005-04-02,1112371200
838,3,3,2005-05-02,1114963200
839,3,5,2005-05-26,1117036800
840,3,4,2005-09-27,1127750400
841,3,4,2003-02-17,1045411200
842,3,5,2003-06-04,1054656000
843,3,2,2004-02-02,1075651200
844,3,3,2003-03-04,1046707200
845,3,3,2004-06-22,1087833600
846,3,4,2004-02-09,1076256000
847,3,5,2004-05-18,1084809600
848,3,4,2004-07-09,1089302400
849,3,4,2005-03-22,1111420800
850,3,4,2005-09-15,1126713600
851,3,4,2005-10-16,1129392000
852,3,5,2003-03-05,1046793600
853,3,4,2003-07-07,1057507200
854,3,3,2003-05-13,1052755200
855,3,1,2005-08-27,1125072000
856,3,4,2003-08-21,1061395200
857,3,5,2004-01-27,1075132800
858,3,4,2004-01-23,1074787200
859,3,4,2004-05-04,1083600000
860,3,4,2004-10-27,1098806400
861,3,3,2005-01-20,1106150400
862,3,2,2005-06-29,1119974400
863,3,4,2005-10-20,1129737600
864,3,2,2005-11-14,1131897600
865,3,4,2005-12-18,1134835200
866,3,4,2003-03-26,1048608000
867,3,3,2005-08-14,1123948800
868,3,3,2004-04-05,1081094400
869,3,2,2003-05-07,1052236800
870,3,5,2003-06-09,1055088000
871,3,4,2004-08-08,1091894400
872,3,5,2005-02-22,1109001600
873,3,4,2005-09-14,1126627200
874,3,4,2003-02-24,1046016000
875,3,4,2004-08-16,1092585600
876,3,4,2005-08-15,1124035200
877,3,4,2004-04-02,1080835200
878,3,3,2005-09-08,1126108800
879,3,4,2005-02-22,1109001600
880,3,4,2005-03-21,1111334400
881,3,3,2005-05-30,1117382400
882,3,4,2005-10-25,1130169600
883,3,4,2005-07-14,1121270400
884,3,2,2004-06-05,1086364800
885,3,3,2003-04-09,1049817600
886,3,1,2003-05-13,1052755200
887,3,3,2005-08-05,1123171200
888,3,2,2003-12-15,1071417600
889,3,4,2003-05-28,1054051200
890,3,3,2003-11-24,1069603200
891,3,3,2003-08-01,1059667200
892,3,5,2004-10-05,1096905600
893,3,4,2005-04-02,1112371200
894,3,1,2005-06-26,1119715200
895,3,3,2004-05-19,1084896000
896,3,3,2003-08-22,1061481600
897,3,4,2003-06-12,1055347200
898,3,3,2003-06-13,1055433600
899,3,4,2004-09-08,1094572800
900,3,5,2004-08-03,1091462400
901,3,4,2003-05-20,1053360000
902,3,3,2003-05-23,1053619200
903,3,4,2003-06-07,1054915200
904,3,2,2003-10-03,1065110400
905,3,5,2004-05-11,1084204800
906,3,3,2005-01-29,1106928000
907,3,4,2005-02-20,1108828800
908,3,4,2005-06-06,1117987200
909,3,3,2003-07-28,1059321600
910,3,4,2003-02-15,1045238400
911,3,3,2003-08-04,1059926400
912,3,4,2004-08-31,1093881600
913,3,4,2003-04-25,1051200000
914,3,4,2003-06-08,1055001600
915,3,3,2003-04-30,1051632000
916,3,3,2003-12-04,1070467200
917,3,1,2004-02-23,1077465600
918,3,4,2004-05-19,1084896000
919,3,4,2005-11-08,1131379200
920,3,4,2003-10-20,1066579200
921,3,4,2005-02-20,1108828800
922,3,1,2003-05-30,1054224000
923,3,4,2003-07-20,1058630400
924,3,3,2003-06-18,1055865600
925,3,3,2003-04-08,1049731200
926,3,5,2004-06-15,1087228800
927,3,5,2003-09-23,1064246400
928,3,2,2004-06-22,1087833600
929,3,4,2004-11-08,1099843200
930,3,5,2004-12-13,1102867200
931,3,5,2005-04-04,1112544000
932,3,5,2005-09-16,1126800000
933,3,2,2005-10-08,1128700800
934,3,4,2005-10-20,1129737600
935,3,4,2004-09-08,1094572800
936,3,4,2005-08-15,1124035200
937,3,3,2004-08-19,1092844800
938,3,2,2003-06-10,1055174400
939,3,2,2004-07-08,1089216000
940,3,3,2003-05-19,1053273600
941,3,2,2003-07-21,1058716800
942,3,4,2004-09-19,1095523200
943,3,3,2004-10-31,1099152000
944,3,3,2004-12-02,1101916800
945,3,4,2005-03-08,1110211200
946,3,5,2005-04-25,1114358400
947,3,5,2004-06-25,1088092800
948,3,5,2004-08-09,1091980800
949,3,4,2004-03-01,1078070400
950,3,3,2003-04-24,1051113600
951,3,4,2005-08-13,1123862400
952,3,2,2005-08-27,1125072000
953,3,3,2003-11-29,1070035200
954,3,4,2003-10-28,1067270400
955,3,4,2003-09-29,1064764800
956,3,5,2004-08-01,1091289600
957,3,3,2004-08-19,1092844800
958,3,4,2005-05-25,1116950400
959,3,5,2005-03-10,1110384000
960,3,4,2003-04-23,1051027200
961,3,5,2004-01-26,1075046400
962,3,5,2004-01-06,1073318400
963,3,5,2004-06-21,1087747200
964,3,4,2004-01-22,1074700800
965,3,1,2003-06-16,1055692800
966,3,4,2004-10-25,1098633600
967,3,5,2005-02-18,1108656000
968,3,4,2005-05-22,1116691200
969,3,5,2005-10-18,1129564800
970,3,4,2004-01-17,1074268800
971,3,2,2005-07-24,1122134400
972,3,4,2003-07-23,1058889600
973,3,4,2003-03-24,1048435200
974,3,4,2003-10-27,1067184000
975,3,4,2003-07-07,1057507200
976,3,3,2005-09-04,1125763200
977,3,5,2003-09-26,1064505600
978,3,3,2003-10-08,1065542400
979,3,1,2005-01-04,1104768000
70,3,1,2005-10-27,1130342400
980,3,4,2003-08-29,1062086400
981,3,3,2003-08-19,1061222400
982,3,4,2004-03-09,1078761600
983,3,4,2003-07-29,1059408000
984,3,3,2004-04-06,1081180800
985,3,4,2004-05-26,1085500800
986,3,3,2004-10-11,1097424000
987,3,4,2005-12-05,1133712000
988,3,4,2003-02-21,1045756800
989,3,4,2004-03-15,1079280000
990,3,3,2003-06-18,1055865600
991,3,3,2004-01-06,1073318400
992,3,3,2004-01-19,1074441600
993,3,2,2004-05-02,1083427200
994,3,3,2004-09-28,1096300800
995,3,4,2004-12-27,1104076800
996,3,2,2005-03-08,1110211200
997,3,5,2003-02-17,1045411200
998,3,4,2003-07-30,1059494400
999,3,5,2003-06-20,1056038400
1000,3,3,2003-06-17,1055779200
1001,3,4,2004-02-10,1076342400
1002,3,1,2003-05-19,1053273600
1003,3,4,2004-02-01,1075564800
1004,3,3,2003-10-15,1066147200
1005,3,5,2004-07-19,1090166400
1006,3,4,2004-05-11,1084204800
1007,3,3,2005-01-12,1105459200
1008,3,4,2005-01-19,1106064000
1009,3,1,2005-01-19,1106064000
1010,3,1,2005-06-27,1119801600
1011,3,3,2004-01-25,1074960000
1012,3,3,2003-08-25,1061740800
1013,3,2,2003-06-30,1056902400
1014,3,3,2005-03-01,1109606400
1015,3,4,2005-03-12,1110556800
1016,3,3,2005-05-10,1115654400
1017,3,4,2005-06-12,1118505600
1018,3,2,2003-12-15,1071417600
1019,3,3,2003-05-10,1052496000
1020,3,4,2003-07-10,1057766400
1021,3,2,2004-07-12,1089561600
1022,3,3,2004-05-28,1085673600
1023,3,3,2004-07-28,1090944000
1024,3,2,2005-06-14,1118678400
1025,3,4,2005-06-29,1119974400
1026,3,4,2005-09-12,1126454400
1027,3,5,2005-10-31,1130688000
1028,3,3,2004-05-25,1085414400
1029,3,3,2003-02-14,1045152000
1030,3,1,2003-09-04,1062604800
1031,3,3,2003-08-03,1059840000
1032,3,4,2004-10-18,1098028800
1033,3,4,2004-10-21,1098288000
1034,3,1,2005-03-04,1109865600
1035,3,4,2005-04-21,1114012800
1036,3,4,2003-05-04,1051977600
1037,3,5,2004-01-28,1075219200
1038,3,4,2003-09-25,1064419200
94,3,1,2005-08-22,1124640000
1039,3,4,2003-05-20,1053360000
1040,3,2,2003-07-15,1058198400
1041,3,3,2005-10-12,1129046400
1042,3,4,2003-11-26,1069776000
1043,3,4,2003-02-13,1045065600
1044,3,3,2003-08-04,1059926400
1045,3,3,2005-08-02,1122912000
1046,3,5,2003-03-21,1048176000
1047,3,4,2004-02-25,1077638400
1048,3,2,2003-06-13,1055433600
1049,3,4,2003-05-08,1052323200
1050,3,5,2003-07-31,1059580800
1051,3,3,2005-10-31,1130688000
1052,3,4,2003-08-25,1061740800
1053,3,4,2003-05-07,1052236800
1054,3,3,2003-03-14,1047571200
1055,3,5,2003-07-08,1057593600
1056,3,5,2003-05-08,1052323200
1057,3,4,2004-06-23,1087920000
1058,3,5,2004-12-28,1104163200
1059,3,2,2004-04-15,1081958400
1060,3,5,2004-01-10,1073664000
1061,3,4,2003-02-21,1045756800
1062,3,4,2003-06-11,1055260800
1063,3,5,2004-04-07,1081267200
1064,3,3,2004-07-30,1091116800
1065,3,3,2003-06-16,1055692800
1066,3,3,2004-09-12,1094918400
1067,3,3,2004-10-18,1098028800
1068,3,3,2004-10-26,1098720000
1069,3,5,2005-02-16,1108483200
1070,3,1,2005-04-12,1113235200
1071,3,3,2005-05-04,1115136000
1072,3,2,2005-12-10,1134144000
1073,3,3,2005-07-08,1120752000
1074,3,2,2003-08-16,1060963200
102,3,1,2003-02-12,1044979200
1075,3,3,2003-10-29,1067356800
1076,3,4,2004-07-30,1091116800
1077,3,3,2003-10-28,1067270400
1078,3,4,2003-09-07,1062864000
1079,3,3,2004-09-03,1094140800
1080,3,4,2004-03-02,1078156800
1081,3,1,2004-12-17,1103212800
1082,3,2,2005-01-04,1104768000
1083,3,3,2005-01-04,1104768000
1084,3,4,2005-10-29,1130515200
1085,3,3,2004-05-05,1083686400
1086,3,2,2004-01-11,1073750400
1087,3,4,2003-08-07,1060185600
1088,3,3,2003-03-11,1047312000
1089,3,3,2005-08-08,1123430400
1090,3,3,2004-05-24,1085328000
1091,3,2,2005-08-14,1123948800
1092,3,5,2003-07-24,1058976000
1093,3,4,2004-01-23,1074787200
1094,3,4,2005-08-30,1125331200
1095,3,5,2004-02-22,1077379200
1096,3,4,2004-11-17,1100620800
1097,3,4,2005-11-07,1131292800
1098,3,4,2005-12-01,1133366400
1099,3,4,2004-07-12,1089561600
1100,3,4,2005-08-02,1122912000
1101,3,5,2003-04-25,1051200000
1102,3,3,2003-06-04,1054656000
1103,3,5,2003-07-10,1057766400
1104,3,4,2004-04-23,1082649600
1105,3,4,2005-11-27,1133020800
1106,3,3,2005-10-30,1130601600
1107,3,3,2003-05-04,1051977600
1108,3,3,2003-12-24,1072195200
1109,3,4,2004-06-23,1087920000
1110,3,1,2003-12-03,1070380800
1111,3,3,2005-08-30,1125331200
1112,3,3,2004-06-05,1086364800
1113,3,4,2004-03-10,1078848000
1114,3,4,2004-04-12,1081699200
1115,3,4,2005-03-23,1111507200
1116,3,3,2005-04-26,1114444800
1117,3,4,2005-07-01,1120147200
1118,3,4,2005-11-14,1131897600
1119,3,4,2005-12-11,1134230400
1120,3,3,2005-07-14,1121270400
1121,3,4,2003-03-17,1047830400
1122,3,4,2004-01-07,1073404800
1123,3,4,2003-10-02,1065024000
1124,3,5,2003-12-18,1071676800
1125,3,5,2003-10-23,1066838400
1126,3,4,2004-02-24,1077552000
1127,3,3,2004-08-29,1093708800
1128,3,2,2004-10-02,1096646400
1129,3,4,2005-03-20,1111248000
1130,3,3,2005-04-08,1112889600
1131,3,5,2003-05-22,1053532800
1132,3,4,2004-01-09,1073577600
1133,3,4,2004-01-14,1074009600
1134,3,3,2005-08-14,1123948800
1135,3,3,2003-04-24,1051113600
1136,3,2,2003-12-23,1072108800
1137,3,4,2004-10-13,1097596800
1138,3,4,2005-02-01,1107187200
1139,3,4,2005-03-28,1111939200
1140,3,3,2005-06-21,1119283200
1141,3,4,2005-09-08,1126108800
1142,3,3,2005-11-04,1131033600
1143,3,4,2004-07-21,1090339200
1144,3,4,2003-02-13,1045065600
1145,3,4,2003-11-26,1069776000
1146,3,4,2004-04-15,1081958400
1147,3,4,2003-06-03,1054569600
1148,3,5,2003-06-07,1054915200
1149,3,3,2005-06-07,1118073600
1150,3,4,2005-10-16,1129392000
1151,3,3,2004-03-16,1079366400
1152,3,3,2003-07-18,1058457600
1153,3,3,2003-03-07,1046966400
1154,3,5,2004-01-30,1075392000
1155,3,2,2003-06-10,1055174400
1156,3,4,2004-05-19,1084896000
1157,3,3,2004-02-16,1076860800
1158,3,4,2004-02-02,1075651200
1159,3,4,2004-05-29,1085760000
1160,3,4,2004-12-13,1102867200
1161,3,5,2005-04-22,1114099200
1162,3,3,2003-09-19,1063900800
1163,3,3,2003-08-13,1060704000
1164,3,4,2004-06-12,1086969600
1165,3,3,2004-02-15,1076774400
1166,3,3,2004-01-07,1073404800
1167,3,4,2004-04-21,1082476800
1168,3,4,2004-11-02,1099324800
1169,3,5,2004-03-14,1079193600
1170,3,4,2005-01-19,1106064000
1171,3,4,2003-04-17,1050508800
1172,3,4,2003-02-21,1045756800
1173,3,5,2003-12-11,1071072000
1174,3,4,2004-02-22,1077379200
1175,3,3,2003-06-07,1054915200
1176,3,3,2003-05-20,1053360000
1177,3,5,2003-08-31,1062259200
1178,3,5,2003-12-30,1072713600
1179,3,2,2004-07-14,1089734400
1180,3,5,2004-05-27,1085587200
1181,3,3,2004-05-05,1083686400
1182,3,4,2004-10-28,1098892800
1183,3,5,2005-06-20,1119196800
1184,3,4,2005-11-12,1131724800
1185,3,3,2003-03-09,1047139200
1186,3,4,2003-06-16,1055692800
1187,3,4,2003-06-23,1056297600
1188,3,4,2003-08-04,1059926400
1189,3,3,2004-04-09,1081440000
1190,3,2,2004-06-22,1087833600
1191,3,3,2003-06-12,1055347200
1192,3,4,2004-07-01,1088611200
1193,3,5,2005-09-02,1125590400
1194,3,3,2005-09-04,1125763200
1195,3,4,2004-04-15,1081958400
1196,3,4,2005-03-31,1112198400
1197,3,3,2005-04-28,1114617600
1198,3,3,2004-08-11,1092153600
1199,3,4,2003-09-15,1063555200
1200,3,3,2004-03-30,1080576000
1201,3,4,2004-04-19,1082304000
1202,3,4,2003-03-11,1047312000
1203,3,3,2004-03-08,1078675200
1204,3,3,2004-11-07,1099756800
1205,3,3,2003-03-13,1047484800
1206,3,4,2003-09-25,1064419200
1207,3,4,2004-04-20,1082390400
1208,3,4,2003-03-04,1046707200
1209,3,3,2004-02-23,1077465600
1210,3,3,2004-09-12,1094918400
1211,3,4,2004-06-04,1086278400
1212,3,4,2004-12-07,1102348800
1213,3,5,2005-02-06,1107619200
1214,3,4,2005-04-15,1113494400
1215,3,4,2005-10-01,1128096000
1216,3,3,2003-02-13,1045065600
1217,3,3,2003-03-08,1047052800
1218,3,4,2003-09-22,1064160000
1219,3,4,2003-07-30,1059494400
1220,3,4,2004-04-19,1082304000
1221,3,4,2004-06-17,1087401600
1222,3,3,2004-09-15,1095177600
1223,3,3,2005-01-19,1106064000
1224,3,4,2003-06-06,1054828800
1225,3,4,2003-08-20,1061308800
1226,3,4,2005-08-01,1122825600
1227,3,3,2003-06-03,1054569600
1228,3,4,2003-04-24,1051113600
1229,3,4,2004-01-28,1075219200
1230,3,3,2003-07-21,1058716800
1231,3,4,2004-01-01,1072886400
1232,3,4,2005-03-10,1110384000
1233,3,4,2005-05-01,1114876800
1234,3,4,2003-04-03,1049299200
1235,3,4,2004-05-20,1084982400
1236,3,4,2003-03-19,1048003200
1237,3,3,2003-04-30,1051632000
1238,3,2,2003-05-13,1052755200
1239,3,5,2004-01-28,1075219200
1240,3,5,2004-03-27,1080316800
1241,3,5,2004-05-29,1085760000
1242,3,4,2003-03-30,1048953600
1243,3,1,2004-08-19,1092844800
1244,3,3,2004-04-27,1082995200
1245,3,4,2004-08-08,1091894400
1246,3,4,2004-03-14,1079193600
1247,3,4,2004-06-08,1086624000
1248,3,4,2003-05-28,1054051200
1249,3,3,2004-02-23,1077465600
1250,3,4,2004-03-26,1080230400
1251,3,5,2005-02-12,1108137600
1252,3,4,2005-09-19,1127059200
1253,3,2,2003-08-01,1059667200
1254,3,2,2003-10-17,1066320000
1255,3,3,2003-06-24,1056384000
1256,3,3,2004-02-09,1076256000
1257,3,5,2004-02-18,1077033600
1258,3,4,2004-06-08,1086624000
1259,3,3,2004-08-29,1093708800
1260,3,4,2005-06-30,1120060800
1261,3,4,2004-02-04,1075824000
1262,3,3,2003-07-09,1057680000
1263,3,3,2003-04-17,1050508800
1264,3,3,2004-07-14,1089734400
1265,3,1,2003-06-11,1055260800
1266,3,4,2003-06-24,1056384000
1267,3,4,2004-04-16,1082044800
1268,3,3,2004-03-16,1079366400
1269,3,4,2005-02-24,1109174400
1270,3,5,2005-05-18,1116345600
1271,3,4,2005-09-10,1126281600
1272,3,4,2005-07-18,1121616000
1273,3,1,2003-07-02,1057075200
1274,3,3,2003-11-06,1068048000
1275,3,4,2003-05-27,1053964800
1276,3,3,2003-03-04,1046707200
1277,3,5,2004-04-13,1081785600
1278,3,3,2004-06-28,1088352000
1279,3,4,2004-07-21,1090339200
1280,3,4,2005-02-20,1108828800
1281,3,4,2003-11-29,1070035200
1282,3,4,2003-03-12,1047398400
1283,3,3,2003-05-13,1052755200
156,3,3,2004-08-25,1093363200
1284,3,5,2004-03-24,1080057600
1285,3,3,2004-01-30,1075392000
1286,3,3,2004-01-29,1075305600
1287,3,4,2004-08-25,1093363200
1288,3,1,2004-09-29,1096387200
1289,3,4,2004-10-14,1097683200
1290,3,4,2005-03-26,1111766400
1291,3,4,2005-05-16,1116172800
1292,3,2,2005-05-30,1117382400
1293,3,3,2005-11-08,1131379200
1294,3,4,2005-07-17,1121529600
1295,3,3,2003-08-27,1061913600
1296,3,4,2004-04-20,1082390400
1297,3,1,2005-08-18,1124294400
1298,3,4,2004-04-02,1080835200
1299,3,4,2004-04-27,1082995200
1300,3,3,2004-09-27,1096214400
1301,3,3,2004-12-01,1101830400
1302,3,5,2005-03-27,1111852800
1303,3,4,2005-04-14,1113408000
1304,3,4,2005-05-09,1115568000
1305,3,2,2005-06-09,1118246400
1306,3,4,2005-11-30,1133280000
1307,3,4,2003-02-20,1045670400
1308,3,5,2003-04-14,1050249600
1309,3,4,2003-11-03,1067788800
1310,3,5,2004-06-23,1087920000
1311,3,3,2003-08-05,1060012800
1312,3,3,2004-09-17,1095350400
1313,3,4,2004-11-29,1101657600
1314,3,4,2004-12-19,1103385600
1315,3,5,2005-01-10,1105286400
1316,3,3,2005-02-25,1109260800
1317,3,3,2005-04-13,1113321600
1318,3,5,2005-05-05,1115222400
1319,3,4,2005-09-27,1127750400
1320,3,4,2005-12-12,1134316800
1321,3,5,2003-06-18,1055865600
1322,3,4,2003-09-07,1062864000
1323,3,4,2003-10-14,1066060800
1324,3,5,2003-12-10,1070985600
1325,3,3,2005-08-31,1125417600
1326,3,3,2004-04-08,1081353600
1327,3,3,2004-04-09,1081440000
1328,3,3,2004-07-26,1090771200
1329,3,5,2004-10-15,1097769600
1330,3,5,2005-03-05,1109952000
1331,3,4,2003-11-26,1069776000
1332,3,3,2003-10-30,1067443200
1333,3,4,2003-10-22,1066752000
1334,3,3,2005-08-07,1123344000
1335,3,4,2003-12-18,1071676800
1336,3,4,2003-03-31,1049040000
1337,3,5,2004-02-14,1076688000
1338,3,4,2004-10-13,1097596800
1339,3,4,2005-07-10,1120924800
1340,3,3,2004-07-30,1091116800
1341,3,3,2004-04-17,1082131200
1342,3,4,2003-08-20,1061308800
1343,3,3,2003-08-26,1061827200
1344,3,4,2003-09-22,1064160000
1345,3,4,2004-03-15,1079280000
1346,3,3,2005-10-24,1130083200
1347,3,4,2005-07-13,1121184000
1348,3,2,2003-05-04,1051977600
1349,3,2,2004-07-09,1089302400
1350,3,4,2005-02-19,1108742400
1351,3,4,2003-09-04,1062604800
1352,3,4,2004-12-04,1102089600
1353,3,3,2003-06-12,1055347200
1354,3,3,2003-08-20,1061308800
1355,3,4,2004-11-16,1100534400
1356,3,4,2005-01-31,1107100800
1357,3,4,2005-09-18,1126972800
1358,3,5,2005-10-31,1130688000
1359,3,4,2004-04-14,1081872000
1360,3,4,2005-07-14,1121270400
1361,3,4,2003-05-29,1054137600
1362,3,4,2003-12-02,1070294400
1363,3,3,2003-09-29,1064764800
1364,3,5,2003-07-22,1058803200
1365,3,2,2003-03-13,1047484800
1366,3,5,2003-06-30,1056902400
1367,3,3,2003-07-26,1059148800
1368,3,4,2003-05-28,1054051200
1369,3,4,2004-02-22,1077379200
1370,3,3,2003-08-26,1061827200
1371,3,3,2004-02-05,1075910400
1372,3,5,2004-09-26,1096128000
1373,3,3,2004-11-03,1099411200
1374,3,3,2005-05-11,1115740800
1375,3,3,2005-05-12,1115827200
1376,3,3,2005-06-07,1118073600
1377,3,4,2005-06-20,1119196800
1378,3,2,2005-12-06,1133798400
1379,3,5,2005-07-05,1120492800
1380,3,4,2003-08-19,1061222400
1381,3,3,2004-04-05,1081094400
1382,3,2,2005-07-26,1122307200
1383,3,4,2004-05-19,1084896000
1384,3,4,2005-08-02,1122912000
1385,3,3,2003-08-13,1060704000
1386,3,4,2003-12-23,1072108800
1387,3,4,2005-10-22,1129910400
1388,3,3,2003-04-21,1050854400
1389,3,3,2003-05-20,1053360000
1390,3,3,2004-04-12,1081699200
1391,3,5,2004-04-29,1083168000
1392,3,3,2004-09-13,1095004800
1393,3,5,2004-06-20,1087660800
1394,3,4,2004-11-29,1101657600
1395,3,2,2004-12-10,1102608000
1396,3,3,2005-03-11,1110470400
1397,3,3,2005-03-14,1110729600
1398,3,4,2005-07-12,1121097600
1399,3,4,2003-03-17,1047830400
1400,3,4,2003-06-10,1055174400
1401,3,3,2004-01-06,1073318400
1402,3,5,2004-04-02,1080835200
1403,3,4,2004-10-25,1098633600
1404,3,5,2004-11-03,1099411200
1405,3,4,2005-07-14,1121270400
1406,3,5,2003-05-23,1053619200
1407,3,4,2003-04-07,1049644800
1408,3,3,2004-06-15,1087228800
1409,3,3,2003-08-18,1061136000
1410,3,5,2004-02-18,1077033600
1411,3,4,2004-05-10,1084118400
1412,3,5,2004-09-17,1095350400
1413,3,5,2004-11-04,1099497600
1414,3,3,2005-09-18,1126972800
1415,3,4,2005-11-20,1132416000
1416,3,4,2005-02-20,1108828800
1417,3,4,2003-02-24,1046016000
1418,3,5,2005-07-29,1122566400
1419,3,3,2003-04-01,1049126400
1420,3,3,2003-06-02,1054483200
1421,3,5,2003-03-28,1048780800
1422,3,5,2004-10-07,1097078400
1423,3,4,2004-12-01,1101830400
1424,3,3,2004-12-09,1102521600
1425,3,4,2004-12-26,1103990400
1426,3,4,2004-12-28,1104163200
1427,3,2,2005-01-19,1106064000
1428,3,3,2005-01-22,1106323200
1429,3,3,2005-01-23,1106409600
1430,3,1,2005-01-29,1106928000
1431,3,5,2005-03-17,1110988800
1432,3,3,2003-05-04,1051977600
1433,3,4,2003-11-03,1067788800
1434,3,1,2003-05-29,1054137600
1435,3,5,2003-07-07,1057507200
1436,3,3,2003-10-04,1065196800
1437,3,3,2003-06-05,1054742400
1438,3,4,2003-11-06,1068048000
1439,3,5,2004-07-17,1089993600
1440,3,5,2003-05-31,1054310400
1441,3,3,2004-06-08,1086624000
1442,3,3,2005-06-20,1119196800
1443,3,4,2005-11-07,1131292800
1444,3,4,2005-12-01,1133366400
1445,3,4,2003-05-28,1054051200
1446,3,4,2003-05-19,1053273600
1447,3,3,2004-08-17,1092672000
1448,3,3,2003-06-02,1054483200
1449,3,5,2003-10-30,1067443200
1450,3,5,2004-04-21,1082476800
1451,3,4,2004-08-30,1093795200
1452,3,3,2005-03-16,1110902400
1453,3,3,2005-05-17,1116259200
1454,3,5,2005-07-21,1121875200
1455,3,2,2003-07-10,1057766400
1456,3,4,2004-02-06,1075996800
1457,3,4,2003-07-21,1058716800
1458,3,5,2004-02-18,1077033600
1459,3,3,2004-10-19,1098115200
1460,3,5,2005-01-31,1107100800
1461,3,3,2005-04-03,1112457600
1462,3,2,2003-06-24,1056384000
1463,3,5,2005-07-12,1121097600
1464,3,5,2003-05-23,1053619200
1465,3,4,2003-02-21,1045756800
1466,3,5,2005-08-09,1123516800
1467,3,4,2003-11-16,1068912000
1468,3,3,2003-08-04,1059926400
1469,3,4,2005-08-16,1124121600
1470,3,2,2003-06-23,1056297600
1471,3,4,2004-01-21,1074614400
1472,3,3,2004-02-09,1076256000
